HEADINGS
 NPRINT= 1002  Z from  220.0000     to  880.0000    
 PRINTED AT X1=  1.000000    , Y1=     1.000000    , and x2=y2=     1.000000    

SOLID

MARKERSIZE 0.06
ylabel
gauss

ABSCISSA 1
ORDINATE 2 3 4 5 6 7 8 9 10


TITLES
Z(cm)
B(0,0)
Bz(0,0)
By(0,y1)
Bx(0,y1)
By(x1,0)
Bx(x1,0)
Bx(x2,y2)
Bz(x2,y2)
By(x2,y2)
ENDTITLES

AXIS_LABELS
Z(cm)
B(0,0)
Bz(0,0)
By(0,y1)
Bx(0,y1)
By(x1,0)
Bx(x1,0)
Bx(x2,y2)
Bz(x2,y2)
By(x2,y2)
ENDLABELS

CURVE_LABELS
Z(cm)
B(0,0)
Bz(0,0)
By(0,y1)
Bx(0,y1)
By(x1,0)
Bx(x1,0)
Bx(x2,y2)
Bz(x2,y2)
By(x2,y2)
ENDLABELS


DATA
; Z(cm)          B(V/cm)        Bz(0,0)        By(0,Y1)       Bx(0,y1)      By(x1,0)        Bx(x1,0)       Bx(x2,y2)         Bz(x2,y2)     By(x2,y2)
  227.9200       65.79086       65.79086      -2.187496       0.000000       0.000000      -2.187496      -2.185314       65.60208      -2.185314    
  228.5800       68.76524       68.76524      -2.315968       0.000000       0.000000      -2.315968      -2.313681       68.56465      -2.313681    
  229.2400       71.91457       71.91457      -2.452415       0.000000       0.000000      -2.452415      -2.450029       71.70161      -2.450029    
  229.9000       75.24958       75.24958      -2.597189       0.000000       0.000000      -2.597189      -2.594712       75.02377      -2.594712    
  230.5600       78.78149       78.78149      -2.750607       0.000000       0.000000      -2.750607      -2.748052       78.54235      -2.748052    
  231.2200       82.52185       82.52185      -2.912947       0.000000       0.000000      -2.912947      -2.910331       82.26902      -2.910331    
  231.8800       86.48258       86.48258      -3.084423       0.000000       0.000000      -3.084423      -3.081770       86.21579      -3.081770    
  232.5400       90.67580       90.67580      -3.265169       0.000000       0.000000      -3.265169      -3.262510       90.39491      -3.262510    
  233.2000       95.11372       95.11372      -3.455213       0.000000       0.000000      -3.455213      -3.452587       94.81879      -3.452587    
  233.8600       99.80852       99.80852      -3.654445       0.000000       0.000000      -3.654445      -3.651902       99.49983      -3.651902    
  234.5200       104.7721       104.7721      -3.862587       0.000000       0.000000      -3.862587      -3.860187       104.4502      -3.860187    
  235.1800       110.0158       110.0158      -4.079146       0.000000       0.000000      -4.079146      -4.076965       109.6816      -4.076965    
  235.8400       115.5501       115.5501      -4.303375       0.000000       0.000000      -4.303375      -4.301501       115.2051      -4.301501    
  236.5000       121.3845       121.3845      -4.534215       0.000000       0.000000      -4.534215      -4.532753       121.0304      -4.532753    
  237.1600       127.5265       127.5265      -4.770240       0.000000       0.000000      -4.770240      -4.769314       127.1659      -4.769314    
  237.8200       133.9818       133.9818      -5.009596       0.000000       0.000000      -5.009596      -5.009347       133.6178      -5.009347    
  238.4800       140.7529       140.7529      -5.249938       0.000000       0.000000      -5.249938      -5.250525       140.3894      -5.250525    
  239.1400       147.8392       147.8392      -5.488364       0.000000       0.000000      -5.488364      -5.489962       147.4811      -5.489962    
  239.8000       155.2355       155.2355      -5.721361       0.000000       0.000000      -5.721361      -5.724157       154.8887      -5.724157    
  240.4600       162.9319       162.9319      -5.944756       0.000000       0.000000      -5.944756      -5.948946       162.6031      -5.948946    
  241.1200       170.9122       170.9122      -6.153690       0.000000       0.000000      -6.153690      -6.159468       170.6093      -6.159468    
  241.7800       179.1535       179.1535      -6.342623       0.000000       0.000000      -6.342623      -6.350169       178.8855      -6.350169    
  242.4400       187.6252       187.6252      -6.505372       0.000000       0.000000      -6.505372      -6.514838       187.4018      -6.514838    
  243.1000       196.2882       196.2882      -6.635209       0.000000       0.000000      -6.635209      -6.646701       196.1199      -6.646701    
  243.7600       205.0942       205.0942      -6.725029       0.000000       0.000000      -6.725029      -6.738583       204.9921      -6.738583    
  244.4200       213.9857       213.9857      -6.767581       0.000000       0.000000      -6.767581      -6.783139       213.9606      -6.783139    
  245.0800       222.8957       222.8957      -6.755795       0.000000       0.000000      -6.755795      -6.773188       222.9581      -6.773188    
  245.7400       231.7484       231.7484      -6.683188       0.000000       0.000000      -6.683188      -6.702108       231.9074      -6.702108    
  246.4000       240.4604       240.4604      -6.544333       0.000000       0.000000      -6.544333      -6.564327       240.7231      -6.564327    
  247.0600       248.9421       248.9421      -6.335379       0.000000       0.000000      -6.335379      -6.355848       249.3129      -6.355848    
  247.7200       257.1004       257.1004      -6.054580       0.000000       0.000000      -6.054580      -6.074789       257.5802      -6.074789    
  248.3800       264.8419       264.8419      -5.702769       0.000000       0.000000      -5.702769      -5.721880       265.4272      -5.721880    
  249.0400       272.0760       272.0760      -5.283733       0.000000       0.000000      -5.283733      -5.300851       272.7588      -5.300851    
  249.7000       278.7196       278.7196      -4.804418       0.000000       0.000000      -4.804418      -4.818655       279.4868      -4.818655    
  250.3600       284.7004       284.7004      -4.274918       0.000000       0.000000      -4.274918      -4.285459       285.5345      -4.285459    
  251.0200       289.9614       289.9614      -3.708218       0.000000       0.000000      -3.708218      -3.714392       290.8408      -3.714392    
  251.6800       294.4643       294.4643      -3.119676       0.000000       0.000000      -3.119676      -3.121023       295.3642      -3.121023    
  252.3400       298.1918       298.1918      -2.526295       0.000000       0.000000      -2.526295      -2.522605       299.0856      -2.522605    
  253.0000       301.1492       301.1492      -1.945825       0.000000       0.000000      -1.945825      -1.937161       302.0100      -1.937161    
  253.6600       303.3649       303.3649      -1.395787       0.000000       0.000000      -1.395787      -1.382483       304.1668      -1.382483    
  254.3200       304.8895       304.8895     -0.8925225       0.000000       0.000000     -0.8925225     -0.8751486       305.6091     -0.8751486    
  254.9800       305.7936       305.7936     -0.4503433       0.000000       0.000000     -0.4503433     -0.4296579       306.4111     -0.4296579    
  255.6400       306.1647       306.1647     -0.8087575E-01   0.000000       0.000000     -0.8087575E-01 -0.5775813E-01   306.6647     -0.5775813E-01
  256.3000       306.1035       306.1035      0.2073673       0.000000       0.000000      0.2073673      0.2319860       306.4757      0.2319860    
  256.9600       305.7199       305.7199      0.4091643       0.000000       0.000000      0.4091643      0.4343661       305.9588      0.4343661    
  257.6200       305.1284       305.1284      0.5225306       0.000000       0.000000      0.5225306      0.5474648       305.2334      0.5474648    
  258.2800       304.4444       304.4444      0.5484731       0.000000       0.000000      0.5484731      0.5723944       304.4191      0.5723944    
  258.9400       303.7803       303.7803      0.4906113       0.000000       0.000000      0.4906113      0.5129009       303.6318      0.5129009    
  259.6000       303.2422       303.2422      0.3547245       0.000000       0.000000      0.3547245      0.3748952       302.9808      0.3748952    
  260.2600       302.9279       302.9279      0.1482844       0.000000       0.000000      0.1482844      0.1659725       302.5660      0.1659725    
  260.9200       302.9245       302.9245     -0.1199825       0.000000       0.000000     -0.1199825     -0.1050339       302.4760     -0.1050339    
  261.5800       303.3071       303.3071     -0.4404691       0.000000       0.000000     -0.4404691     -0.4284326       302.7871     -0.4284326    
  262.2400       304.1376       304.1376     -0.8029839       0.000000       0.000000     -0.8029839     -0.7939705       303.5619     -0.7939705    
  262.9000       305.4646       305.4646      -1.196963       0.000000       0.000000      -1.196963      -1.191044       304.8493      -1.191044    
  263.5600       307.3223       307.3223      -1.611610       0.000000       0.000000      -1.611610      -1.608831       306.6840      -1.608831    
  264.2200       309.7308       309.7308      -2.035967       0.000000       0.000000      -2.035967      -2.036365       309.0862      -2.036365    
  264.8800       312.6956       312.6956      -2.458963       0.000000       0.000000      -2.458963      -2.462563       312.0614      -2.462563    
  265.5400       316.2075       316.2075      -2.869427       0.000000       0.000000      -2.869427      -2.876245       315.6008      -2.876245    
  266.2000       320.2424       320.2424      -3.256130       0.000000       0.000000      -3.256130      -3.266160       319.6803      -3.266160    
  266.8600       324.7618       324.7618      -3.607853       0.000000       0.000000      -3.607853      -3.621049       324.2610      -3.621049    
  267.5200       329.7121       329.7121      -3.913519       0.000000       0.000000      -3.913519      -3.929775       329.2894      -3.929775    
  268.1800       335.0257       335.0257      -4.162405       0.000000       0.000000      -4.162405      -4.181525       334.6968      -4.181525    
  268.8400       340.6211       340.6211      -4.344444       0.000000       0.000000      -4.344444      -4.366120       340.4006      -4.366120    
  269.5000       346.4046       346.4046      -4.450632       0.000000       0.000000      -4.450632      -4.474418       346.3051      -4.474418    
  270.1600       352.2715       352.2715      -4.473507       0.000000       0.000000      -4.473507      -4.498802       352.3030      -4.498802    
  270.8200       358.1091       358.1091      -4.407705       0.000000       0.000000      -4.407705      -4.433748       358.2778      -4.433748    
  271.4800       363.7993       363.7993      -4.250509       0.000000       0.000000      -4.250509      -4.276398       364.1069      -4.276398    
  272.1400       369.2225       369.2225      -4.002379       0.000000       0.000000      -4.002379      -4.027098       369.6658      -4.027098    
  272.8000       374.2625       374.2625      -3.667350       0.000000       0.000000      -3.667350      -3.689823       374.8325      -3.689823    
  273.4600       378.8106       378.8106      -3.253254       0.000000       0.000000      -3.253254      -3.272415       379.4926      -3.272415    
  274.1200       382.7712       382.7712      -2.771700       0.000000       0.000000      -2.771700      -2.786569       383.5448      -2.786569    
  274.7800       386.0659       386.0659      -2.237760       0.000000       0.000000      -2.237760      -2.247530       386.9059      -2.247530    
  275.4400       388.6382       388.6382      -1.669377       0.000000       0.000000      -1.669377      -1.673480       389.5156      -1.673480    
  276.1000       390.4560       390.4560      -1.086508       0.000000       0.000000      -1.086508      -1.084671       391.3396      -1.084671    
  276.7600       391.5142       391.5142     -0.5100769       0.000000       0.000000     -0.5100769     -0.5023490       392.3722     -0.5023490    
  277.4200       391.8348       391.8348      0.3916146E-01   0.000000       0.000000      0.3916146E-01  0.5241631E-01   392.6364      0.5241631E-01
  278.0800       391.4661       391.4661      0.5417476       0.000000       0.000000      0.5417476      0.5598836       392.1833      0.5598836    
  278.7400       390.4802       390.4802      0.9805141       0.000000       0.000000      0.9805141       1.002663       391.0891       1.002663    
  279.4000       388.9699       388.9699       1.341372       0.000000       0.000000       1.341372       1.366520       389.4518       1.366520    
  280.0600       387.0439       387.0439       1.613824       0.000000       0.000000       1.613824       1.640891       387.3859       1.640891    
  280.7200       384.8223       384.8223       1.791189       0.000000       0.000000       1.791189       1.819108       385.0171       1.819108    
  281.3800       382.4315       382.4315       1.870555       0.000000       0.000000       1.870555       1.898333       382.4775       1.898333    
  282.0400       379.9998       379.9998       1.852498       0.000000       0.000000       1.852498       1.879264       379.9002       1.879264    
  282.7000       377.6526       377.6526       1.740650       0.000000       0.000000       1.740650       1.765681       377.4149       1.765681    
  283.3600       375.5090       375.5090       1.541166       0.000000       0.000000       1.541166       1.563893       375.1443       1.563893    
  284.0200       373.6788       373.6788       1.262176       0.000000       0.000000       1.262176       1.282178       373.2006       1.282178    
  284.6800       372.2603       372.2603      0.9132704       0.000000       0.000000      0.9132704      0.9302512       371.6840      0.9302512    
  285.3400       371.3386       371.3386      0.5050475       0.000000       0.000000      0.5050475      0.5188134       370.6808      0.5188134    
  286.0000       370.9844       370.9844      0.4876340E-01   0.000000       0.000000      0.4876340E-01  0.5919471E-01   370.2626      0.5919471E-01
  286.6600       371.2534       371.2534     -0.4439268       0.000000       0.000000     -0.4439268     -0.4369012       370.4854     -0.4369012    
  287.3200       372.1857       372.1857     -0.9611352       0.000000       0.000000     -0.9611352     -0.9575586       371.3896     -0.9575586    
  287.9800       373.8057       373.8057      -1.490833       0.000000       0.000000      -1.490833      -1.490736       372.9999      -1.490736    
  288.6400       376.1219       376.1219      -2.020891       0.000000       0.000000      -2.020891      -2.024297       375.3247      -2.024297    
  289.3000       379.1266       379.1266      -2.539098       0.000000       0.000000      -2.539098      -2.546023       378.3568      -2.546023    
  289.9600       382.7962       382.7962      -3.033177       0.000000       0.000000      -3.033177      -3.043621       382.0722      -3.043621    
  290.6200       387.0907       387.0907      -3.490840       0.000000       0.000000      -3.490840      -3.504769       386.4311      -3.504769    
  291.2800       391.9539       391.9539      -3.899901       0.000000       0.000000      -3.899901      -3.917225       391.3770      -3.917225    
  291.9400       397.3141       397.3141      -4.248473       0.000000       0.000000      -4.248473      -4.269014       396.8376      -4.269014    
  292.6000       403.0842       403.0842      -4.525262       0.000000       0.000000      -4.525262      -4.548727       402.7246      -4.548727    
  293.2600       409.1629       409.1629      -4.719974       0.000000       0.000000      -4.719974      -4.745925       408.9348      -4.745925    
  293.9200       415.4366       415.4366      -4.823824       0.000000       0.000000      -4.823824      -4.851659       415.3518      -4.851659    
  294.5800       421.7817       421.7817      -4.830124       0.000000       0.000000      -4.830124      -4.859064       421.8485      -4.859064    
  295.2400       428.0675       428.0675      -4.734906       0.000000       0.000000      -4.734906      -4.764002       428.2895      -4.764002    
  295.9000       434.1605       434.1605      -4.537527       0.000000       0.000000      -4.537527      -4.565691       434.5359      -4.565691    
  296.5600       439.9291       439.9291      -4.241173       0.000000       0.000000      -4.241173      -4.267225       440.4500      -4.267225    
  297.2200       445.2486       445.2486      -3.853189       0.000000       0.000000      -3.853189      -3.875930       445.9006      -3.875930    
  297.8800       450.0067       450.0067      -3.385159       0.000000       0.000000      -3.385159      -3.403456       450.7692      -3.403456    
  298.5400       454.1091       454.1091      -2.852682       0.000000       0.000000      -2.852682      -2.865557       454.9556      -2.865557    
  299.2000       457.4841       457.4841      -2.274822       0.000000       0.000000      -2.274822      -2.281539       458.3835      -2.281539    
  299.8600       460.0867       460.0867      -1.673252       0.000000       0.000000      -1.673252      -1.673387       461.0046      -1.673387    
  300.5200       461.9010       461.9010      -1.071164       0.000000       0.000000      -1.071164      -1.064639       462.8018      -1.064639    
  301.1800       462.9417       462.9417     -0.4920158       0.000000       0.000000     -0.4920158     -0.4791141       463.7904     -0.4791141    
  301.8400       463.2537       463.2537      0.4173389E-01   0.000000       0.000000      0.4173389E-01  0.6039977E-01   464.0175      0.6039977E-01
  302.5000       462.9094       462.9094      0.5098038       0.000000       0.000000      0.5098038      0.5333465       463.5598      0.5333465    
  303.1600       462.0060       462.0060      0.8950605       0.000000       0.000000      0.8950605      0.9223971       462.5198      0.9223971    
  303.8200       460.6604       460.6604       1.184208       0.000000       0.000000       1.184208       1.214149       461.0206       1.214149    
  304.4800       459.0045       459.0045       1.368156       0.000000       0.000000       1.368156       1.399495       459.2006       1.399495    
  305.1400       457.1792       457.1792       1.442078       0.000000       0.000000       1.442078       1.473666       457.2070       1.473666    
  305.8000       455.3292       455.3292       1.405189       0.000000       0.000000       1.405189       1.435995       455.1904       1.435995    
  306.4600       453.5980       453.5980       1.260321       0.000000       0.000000       1.260321       1.289469       453.2994       1.289469    
  307.1200       452.1235       452.1235       1.013371       0.000000       0.000000       1.013371       1.040155       451.6760       1.040155    
  307.7800       451.0345       451.0345      0.6726965       0.000000       0.000000      0.6726965      0.6965743       450.4523      0.6965743    
  308.4400       450.4473       450.4473      0.2485282       0.000000       0.000000      0.2485282      0.2691064       449.7471      0.2691064    
  309.1000       450.4642       450.4642     -0.2475497       0.000000       0.000000     -0.2475497     -0.2305440       449.6644     -0.2305440    
  309.7600       451.1718       451.1718     -0.8030231       0.000000       0.000000     -0.8030231     -0.7897723       450.2918     -0.7897723    
  310.4200       452.6395       452.6395      -1.404764       0.000000       0.000000      -1.404764      -1.395389       451.6996      -1.395389    
  311.0800       454.9194       454.9194      -2.039239       0.000000       0.000000      -2.039239      -2.033825       453.9404      -2.033825    
  311.7400       458.0457       458.0457      -2.692635       0.000000       0.000000      -2.692635      -2.691248       457.0485      -2.691248    
  312.4000       462.0338       462.0338      -3.350908       0.000000       0.000000      -3.350908      -3.353608       461.0400      -3.353608    
  313.0600       466.8808       466.8808      -3.999814       0.000000       0.000000      -3.999814      -4.006652       465.9121      -4.006652    
  313.7200       472.5648       472.5648      -4.624919       0.000000       0.000000      -4.624919      -4.635931       471.6431      -4.635931    
  314.3800       479.0446       479.0446      -5.211658       0.000000       0.000000      -5.211658      -5.226842       478.1922      -5.226842    
  315.0400       486.2602       486.2602      -5.745446       0.000000       0.000000      -5.745446      -5.764740       485.4989      -5.764740    
  315.7000       494.1321       494.1321      -6.211888       0.000000       0.000000      -6.211888      -6.235135       493.4836      -6.235135    
  316.3600       502.5626       502.5626      -6.597117       0.000000       0.000000      -6.597117      -6.624026       502.0471      -6.624026    
  317.0200       511.4362       511.4362      -6.888251       0.000000       0.000000      -6.888251      -6.918362       511.0724      -6.918362    
  317.6800       520.6219       520.6219      -7.073991       0.000000       0.000000      -7.073991      -7.106643       520.4253      -7.106643    
  318.3400       529.9754       529.9754      -7.145324       0.000000       0.000000      -7.145324      -7.179640       529.9574      -7.179640    
  319.0000       539.3425       539.3425      -7.096300       0.000000       0.000000      -7.096300      -7.131185       539.5096      -7.131185    
  319.6600       548.5641       548.5641      -6.924804       0.000000       0.000000      -6.924804      -6.958969       548.9162      -6.958969    
  320.3200       557.4815       557.4815      -6.633240       0.000000       0.000000      -6.633240      -6.665261       558.0112      -6.665261    
  320.9800       565.9424       565.9424      -6.229042       0.000000       0.000000      -6.229042      -6.257432       566.6344      -6.257432    
  321.6400       573.8078       573.8078      -5.724890       0.000000       0.000000      -5.724890      -5.748204       574.6391      -5.748204    
  322.3000       580.9589       580.9589      -5.138583       0.000000       0.000000      -5.138583      -5.155528       581.8988      -5.155528    
  322.9600       587.3030       587.3030      -4.492500       0.000000       0.000000      -4.492500      -4.502047       588.3146      -4.502047    
  323.6200       592.7793       592.7793      -3.812678       0.000000       0.000000      -3.812678      -3.814152       593.8209      -3.814152    
  324.2800       597.3624       597.3624      -3.127544       0.000000       0.000000      -3.127544      -3.120694       598.3898      -3.120694    
  324.9400       601.0646       601.0646      -2.466424       0.000000       0.000000      -2.466424      -2.451444       602.0336      -2.451444    
  325.6000       603.9362       603.9362      -1.857952       0.000000       0.000000      -1.857952      -1.835465       604.8046      -1.835465    
  326.2600       606.0634       606.0634      -1.328551       0.000000       0.000000      -1.328551      -1.299553       606.7936      -1.299553    
  326.9200       607.5645       607.5645     -0.9011136       0.000000       0.000000     -0.9011136     -0.8668826       608.1251     -0.8668826    
  327.5800       608.5850       608.5850     -0.5939996       0.000000       0.000000     -0.5939996     -0.5559910       608.9519     -0.5559910    
  328.2400       609.2911       609.2911     -0.4204200       0.000000       0.000000     -0.4204200     -0.3801551       609.4484     -0.3801551    
  328.9000       609.8629       609.8629     -0.3882136       0.000000       0.000000     -0.3882136     -0.3471786       609.8027     -0.3471786    
  329.5600       610.4872       610.4872     -0.4999822       0.000000       0.000000     -0.4999822     -0.4595480       610.2094     -0.4595480    
  330.2200       611.3515       611.3515     -0.7535120       0.000000       0.000000     -0.7535120     -0.7148795       610.8628     -0.7148795    
  330.8800       612.6376       612.6376      -1.142385       0.000000       0.000000      -1.142385      -1.106558       611.9506      -1.106558    
  331.5400       614.5168       614.5168      -1.656683       0.000000       0.000000      -1.656683      -1.624467       613.6488      -1.624467    
  332.2000       617.1457       617.1457      -2.283695       0.000000       0.000000      -2.283695      -2.255714       616.1176      -2.255714    
  332.8600       620.6625       620.6625      -3.008556       0.000000       0.000000      -3.008556      -2.985284       619.4984      -2.985284    
  333.5200       625.1854       625.1854      -3.814775       0.000000       0.000000      -3.814775      -3.796573       623.9111      -3.796573    
  334.1800       630.8095       630.8095      -4.684634       0.000000       0.000000      -4.684634      -4.671785       629.4528      -4.671785    
  334.8400       637.6064       637.6064      -5.599442       0.000000       0.000000      -5.599442      -5.592188       636.1962      -5.592188    
  335.5000       645.6223       645.6223      -6.539689       0.000000       0.000000      -6.539689      -6.538251       644.1887      -6.538251    
  336.1600       654.8771       654.8771      -7.485099       0.000000       0.000000      -7.485099      -7.489692       653.4515      -7.489692    
  336.8200       665.3638       665.3638      -8.414652       0.000000       0.000000      -8.414652      -8.425482       663.9784      -8.425482    
  337.4800       677.0466       677.0466      -9.306598       0.000000       0.000000      -9.306598      -9.323849       675.7350      -9.323849    
  338.1400       689.8612       689.8612      -10.13853       0.000000       0.000000      -10.13853      -10.16233       688.6578      -10.16233    
  338.8000       703.7130       703.7130      -10.88754       0.000000       0.000000      -10.88754      -10.91793       702.6527      -10.91793    
  339.4600       718.4775       718.4775      -11.53057       0.000000       0.000000      -11.53057      -11.56743       717.5951      -11.56743    
  340.1200       733.9999       733.9999      -12.04489       0.000000       0.000000      -12.04489      -12.08792       733.3293      -12.08792    
  340.7800       750.0965       750.0965      -12.40887       0.000000       0.000000      -12.40887      -12.45746       749.6692      -12.45746    
  341.4400       766.5566       766.5566      -12.60290       0.000000       0.000000      -12.60290      -12.65612       766.4002      -12.65612    
  342.1000       783.1461       783.1461      -12.61056       0.000000       0.000000      -12.61056      -12.66712       783.2824      -12.66712    
  342.7600       799.6125       799.6125      -12.41991       0.000000       0.000000      -12.41991      -12.47816       800.0555      -12.47816    
  343.4200       815.6918       815.6918      -12.02487       0.000000       0.000000      -12.02487      -12.08278       816.4457      -12.08278    
  344.0800       831.1167       831.1167      -11.42641       0.000000       0.000000      -11.42641      -11.48169       832.1741      -11.48169    
  344.7400       845.6270       845.6270      -10.63359       0.000000       0.000000      -10.63359      -10.68378       846.9677      -10.68378    
  345.4000       858.9801       858.9801      -9.664124       0.000000       0.000000      -9.664124      -9.706778       860.5707      -9.706778    
  346.0600       870.9625       870.9625      -8.544422       0.000000       0.000000      -8.544422      -8.577265       872.7565      -8.577265    
  346.7200       881.4005       881.4005      -7.308928       0.000000       0.000000      -7.308928      -7.330062       883.3403      -7.330062    
  347.3800       890.1700       890.1700      -5.998834       0.000000       0.000000      -5.998834      -6.006902       892.1888      -6.006902    
  348.0400       897.2038       897.2038      -4.660143       0.000000       0.000000      -4.660143      -4.654461       899.2296      -4.654461    
  348.7000       902.4965       902.4965      -3.341297       0.000000       0.000000      -3.341297      -3.321919       904.4553      -3.321919    
  349.3600       906.1057       906.1057      -2.090545       0.000000       0.000000      -2.090545      -2.058261       907.9258      -2.058261    
  350.0200       908.1501       908.1501     -0.9533281       0.000000       0.000000     -0.9533281     -0.9095925       909.7662     -0.9095925    
  350.6800       908.8048       908.8048      0.3006881E-01   0.000000       0.000000      0.3006881E-01  0.8327211E-01   910.1606      0.8327211E-01
  351.3400       908.2926       908.2926      0.8263981       0.000000       0.000000      0.8263981      0.8867252       909.3438      0.8867252    
  352.0000       906.8747       906.8747       1.410712       0.000000       0.000000       1.410712       1.475646       907.5902       1.475646    
  352.6600       904.8391       904.8391       1.766958       0.000000       0.000000       1.766958       1.833989       905.2014       1.833989    
  353.3200       902.4894       902.4894       1.887942       0.000000       0.000000       1.887942       1.954714       902.4941       1.954714    
  353.9800       900.1335       900.1335       1.774752       0.000000       0.000000       1.774752       1.839175       899.7880       1.839175    
  354.6400       898.0729       898.0729       1.435805       0.000000       0.000000       1.435805       1.496117       897.3950       1.496117    
  355.3000       896.5945       896.5945      0.8856745       0.000000       0.000000      0.8856745      0.9404590       895.6104      0.9404590    
  355.9600       895.9632       895.9632      0.1438541       0.000000       0.000000      0.1438541      0.1920239       894.7055      0.1920239    
  356.6200       896.4157       896.4157     -0.7664036       0.000000       0.000000     -0.7664036     -0.7256514       894.9219     -0.7256514    
  357.2800       898.1566       898.1566      -1.819089       0.000000       0.000000      -1.819089      -1.786333       896.4678      -1.786333    
  357.9400       901.3548       901.3548      -2.986227       0.000000       0.000000      -2.986227      -2.961881       899.5146      -2.961881    
  358.6000       906.1418       906.1418      -4.238431       0.000000       0.000000      -4.238431      -4.222808       904.1956      -4.222808    
  359.2600       912.6094       912.6094      -5.545263       0.000000       0.000000      -5.545263      -5.538621       910.6039      -5.538621    
  359.9200       920.8090       920.8090      -6.875409       0.000000       0.000000      -6.875409      -6.877981       918.7923      -6.877981    
  360.5800       930.7498       930.7498      -8.196753       0.000000       0.000000      -8.196753      -8.208759       928.7711      -8.208759    
  361.2400       942.3983       942.3983      -9.476400       0.000000       0.000000      -9.476400      -9.498042       940.5081      -9.498042    
  361.9000       955.6771       955.6771      -10.68074       0.000000       0.000000      -10.68074      -10.71216       953.9268      -10.71216    
  362.5600       970.4643       970.4643      -11.77560       0.000000       0.000000      -11.77560      -11.81685       968.9059      -11.81685    
  363.2200       986.5926       986.5926      -12.72663       0.000000       0.000000      -12.72663      -12.77758       985.2780      -12.77758    
  363.8800       1003.850       1003.850      -13.49985       0.000000       0.000000      -13.49985      -13.56010       1002.830      -13.56010    
  364.5400       1021.981       1021.981      -14.06258       0.000000       0.000000      -14.06258      -14.13140       1021.303      -14.13140    
  365.2000       1040.688       1040.688      -14.38465       0.000000       0.000000      -14.38465      -14.46087       1040.396      -14.46087    
  365.8600       1059.638       1059.638      -14.43992       0.000000       0.000000      -14.43992      -14.52188       1059.768      -14.52188    
  366.5200       1078.468       1078.468      -14.20802       0.000000       0.000000      -14.20802      -14.29352       1079.044      -14.29352    
  367.1800       1096.791       1096.791      -13.67628       0.000000       0.000000      -13.67628      -13.76260       1097.827      -13.76260    
  367.8400       1114.213       1114.213      -12.84149       0.000000       0.000000      -12.84149      -12.92550       1115.705      -12.92550    
  368.5000       1130.342       1130.342      -11.71152       0.000000       0.000000      -11.71152      -11.78978       1132.269      -11.78978    
  369.1600       1144.805       1144.805      -10.30636       0.000000       0.000000      -10.30636      -10.37534       1147.128      -10.37534    
  369.8200       1157.263       1157.263      -8.658413       0.000000       0.000000      -8.658413      -8.714772       1159.923      -8.714772    
  370.4800       1167.428       1167.428      -6.812001       0.000000       0.000000      -6.812001      -6.852809       1170.350      -6.852809    
